title,abstract
full-duplex enabled integrating communication and computation: joint beamforming and power optimization with imperfect csi,"This letter investigates a full-duplex enabled network that integrates communication and over-the-air computation (AirComp), where the base station (BS) performs uplink process for AirComp and downlink process for communication over the same time-frequency resources. Consider the case of imperfect channel state information, we formulate a stochastic sum rate maximization problem such that the mean square error of AirComp should be less than a given threshold and each node’s power budget is limited. To solve the stochastic optimization problem, we propose a fast stochastic algorithm which jointly optimizes the beamforming at the BS and the power factors of sensors, and the solution of each optimization variable has a closed or semi-closed form. The numerical results show the effectiveness of the proposed algorithm."
continuous message transmission for covert communication,"In this letter, we investigate continuous message transmission schemes for covert communication under the long-term detection of an adversary. The amount of information is employed to evaluate the performance of communication and analyzed in two cases. For the first case where the number of messages is predetermined, we derive that equal-power allocation is the optimal scheme to maximize the amount of information. For the second case where the number of messages is not predetermined, we propose a power-series based power allocation scheme to satisfy the covert constraint. Moreover, the amount of information in the second case is analyzed and shown to be arbitrarily close to that in the first case."
a construction of an asynchronous channel hopping sequence sets for cognitive radio networks,"In this letter, we construct an asynchronous channel hopping sequence set with new parameters based on disjoint relaxed difference sets. Our proposed design attains the shortest maximum-time-to-rendezvous and maximum-first-time-to-rendezvous in asynchronous cognitive radio wireless networks. Moreover, the channel hopping sequences, with varied lengths, can be tailored to diverse scenarios. The innovative construction ensures rendezvous formation among any sequences, featuring uneven and unexpected rendezvous times. This characteristic contributes to memory conservation in small mobile devices over short durations. In fact, the new construction utilizes fewer licensed channels, enhancing both throughput and reliability."
exploiting the joint sparsity for ldpc-enhanced delay-doppler multicarrier modulation: a parallel belief propagation-based approach,"To support communications with extremely high mobility, both the delay-Doppler multicarrier (DDMC) modulation and low-density parity-check (LDPC) code can be adopted to enhance the reliability under doubly-selective channels. However, the detector and decoder for LDPC-DDMC systems are treated separately in prior investigations, which cannot fully exploit the joint sparsity brought by the delay-Doppler channel and parity-check matrix. To promote the performance and reduce the complexity further, the detector and decoder of LDPC-DDMC systems are connected in a factor graph as two modules in this letter. The parallel belief propagation (BP)-based approach is then proposed to establish the joint receiver design for LDPC-DDMC systems with low complexity. Simulation results verify that the proposed scheme enjoys better bit-error-rate (BER) performance compared with the separate design."
a model-driven deep learning-based receiver for ofdm system with carrier frequency offset,"Many state-of-the-art deep learning (DL)-based approaches have been applied to design orthogonal frequency-division multiplexing (OFDM) receivers. However, the issue of DL-based receiver design in the presence of carrier frequency offset (CFO) has often been disregarded and not adequately addressed. In this letter, we propose a model-driven DL-based receiver for an OFDM system with CFO. Drawing upon the state evolution theory, we establish a convex function that correlates the energy of the estimated channel with the residual CFO. Subsequently, we develop a CFO estimation technique by maximizing the estimated channel energy. To efficiently solve the optimization problem, we propose a joint CFO and channel estimation algorithm based on the ternary search method. Additionally, we propose a model-driven DL-based receiver based on the highly accurate CFO and channel estimation. Despite slightly higher complexity, our proposed receiver outperforms existing methods and approaches the performance limit attainable in the absence of CFO, thereby highlighting its superiority."
an iterative channel estimation algorithm based on omp for ocdm systems,"This letter proposes an iterative channel estimation algorithm based on orthogonal matching pursuit (OMP) for orthogonal chirp division multiplexing (OCDM) systems, where the pilot and data are superimposed on each chirp. Therefore, such a system can achieve higher spectral efficiency (SE) compared to most of the existing algorithms. Meanwhile, a pilot pattern is designed in the frequency domain to ensure the estimation accuracy while reducing the power occupied by pilot. Furthermore, the influence of data symbols on channel estimation is decreased through iterations. Simulation results demonstrate the fast convergence of the proposed iterative algorithm as well as better bit error rate (BER) performance in high-speed communication scenarios compared to related algorithms."
adaptive interference suppressing multi-user zf in cluster-centric cell-free massive mimo systems,"In this letter, a cluster-centric (CC)-based cell-free massive multiple-input multiple-output (CF-mMIMO) system is considered, which realizes multi-user multiplexing in each user-cluster formed by neighboring users and served by surrounding antennas. Then, the interference suppressing multi-user zero-forcing (IS-MU-ZF) is considered to further eliminate the inter-cluster interference. But the IS-MU-ZF faces a capacity drop problem. Thus, an adaptive interfering user selection method is proposed to flexibly determine the set of interfering users for each user-cluster. It is confirmed by computer simulation that the proposed CC-based CF-mMIMO system utilizing the IS-MU-ZF with the proposed adaptive interfering user selection method outperforms the well-known user-centric (UC)-based CF-mMIMO system in terms of capacity and computational complexity when the accuracy of channel estimation is guaranteed."
cross-domain transmission scheme for uplink otfs-rsma based on heterogeneous mobile user grouping,"Rate Splitting Multiple Access (RSMA) is an emerging technology that extends traditional multiple access techniques, such as Non-Orthogonal Multiple Access (NOMA) and Space Division Multiple Access (SDMA), with significant advantages in enhancing QoS and user fairness. In this letter, based on Orthogonal Time-Frequency Space (OTFS) and RSMA, an uplink OTFS-RSMA cross-domain transmission scheme is proposed based on heterogeneous mobile user grouping, where the high mobility users are served in the delay-Doppler domain and the low mobility users are served in the time-frequency domain. Specifically, the OTFS-RSMA scheme pairs one high-speed user with one low-speed user for cross-domain transmission using RSMA. To further enhance outage performance and user fairness, two kinds of Cognitive Radio (CR) Rate Splitting (RS) detection strategies are applied, that is, the CR for low-speed user splitting (CR-L) and CR for high-speed user splitting (CR-H), respectively. Furthermore, a modified Atkinson index is proposed to evaluate user fairness. Our simulation results show that the proposed OTFS-RSMA scheme significantly outperforms OTFS-NOMA in terms of outage performance and user fairness."
an edge-enabled wireless split learning testbed: design and implementation,"With advancements in the sixth generation (6G) research, the future communication network is characterized by its integration of artificial intelligence (AI). Among all AI frameworks, split learning (SL) partitions the AI model into device-side and server-side components, distributing them at both wireless device and edge server. Depending on the number of split layers, there exist a trade-off between the computation and communication costs. Until now, the impact of the wireless channel attenuation on the SL performance and impact of SL on the communication cost have been rarely studied, not to mention capturing these impacts in a practical testbed. In this letter, we build the first edge-enabled wireless split learning testbed (EWSLT), where the Intel smart edge open platform is integrated with the software-defined radio (SDR)-based 5G OpenAirInterface (OAI) platform, with split learning implemented between 5G-edge server and 5G user equipment (UE). We then evaluate the trade-off between 5G UE’s computation resource and wireless communication costs by the wireless SL’s effectiveness in terms of training accuracy and overall communication delay across various split layers."
channel covariance matrix-based pilot assignment for massive mimo systems,"In this letter, we propose a simple pilot assignment scheme for the massive MIMO systems with spatially-correlated channels. The proposed scheme, which is designed based on the average channel gains and the covariance matrices of the channels, effectively mitigates the pilot contamination and improves the sum spectral efficiency of the users. Moreover, the proposed scheme converges very fast and the convergence is achieved within few iterations. The simulation results show that the proposed scheme outperforms the existing pilot assignment schemes in terms of the spectral efficiency and the convergence speed."
constraint-driven type-2 fuzzy c-means clustering and step-wise gossip for fusion transmission in distributed networks,"The Gossip algorithm is an important communication protocol that can be used in various fields, including computer networks and distributed systems. This letter proposes an integrated approach that combines Constraint-Driven Type-2 Fuzzy C-Means (T2FCM) clustering and the step-wise gossip algorithm to overcome the challenges of communication congestion in peer-to-peer distributed networks. Traditional clustering algorithms often lack accuracy and relevance in organizing and analyzing large volumes of data in nodes. To address this, the integration of T2FCM clustering, which incorporates domain-specific constraints, is introduced to improve clustering accuracy. Additionally, the transition state theory based step-wise gossip algorithm is utilized to adjust information transfer rates, enhancing scalability, fault tolerance, and resource utilization while reducing communication congestion. Simulation results demonstrate the effectiveness of the proposed approach in achieving low latency access. By leveraging accurate clustering results and adjusting information transfer rates, the overall performance of fusion transmission in peer-to-peer networks is significantly improved."
semantic-enhanced downlink leo satellite communication system with otfs modulation,"As an important technology for achieving 6G global access, low Earth orbit satellite (LEO-Sat) communication still encounters the challenges of scarce spectrum resources and the serious Doppler effect. To improve the performance of image transmission in the LEO-Sat system, this letter proposes an approach that combines semantic communication with orthogonal time-frequency space (OTFS) modulation to effectively mitigate the severe Doppler effect and enhance transmission efficiency. The NTN-TDL-D model in 3GPP is employed to simulate satellite channels and introduce noise into the training process of the semantic model. The performance of semantic-enhanced and traditional LEO-Sat systems is further evaluated under various conditions. Ultimately, simulation results demonstrate that the proposed solution achieves a minimum 6dB signal-to-noise ratio gain, reduces communication overhead by 50%, and ensures higher spectrum utilization efficiency in high-speed scenarios compared to existing solutions."
channel and delay weighted response ratio scheduler for 5g and beyond systems,"The fifth generation (5G) and beyond technologies need robust schedulers to support emerging applications with stringent quality of service (QoS) demands. Our work designs a channel and delay weighted response ratio (CDRR) scheduler for coexisting heterogeneous real-time (RT) enhanced mobile broadband (eMBB) traffic. We develop a novel prioritization function with a numerical bound analysis of the delay budgets, packet sizes and channel conditions in a 5G setting. The proposed scheduler outperforms modern schedulers with a significant reduction in the average RT queuing delay. It supports higher RT traffic densities by providing the lowest mean packet-dropping ratio at high reliability."
contrastive learning-based multimodal fusion model for automatic modulation recognition,"Multimodal fusion-based methods are a research hotspot for Automatic Modulation Recognition (AMR). But the existing methods primarily emphasize information integration and neglect the balance between the modalities. This letter proposes a novel Contrastive Learning-based Multimodal Fusion (CLMF) model, which integrates both signals and key features to enhance AMR. To obtain adequate signal representations, a contrastive learning architecture is proposed to learn the meaningful representations from the multimodal fusion data, and a Multi-Layer Perceptron (MLP) is incorporated for precise signal classification. Moreover, a threshold discrimination disturbance strategy is designed to balance the information conflicts arising from the two modalities. The experiments demonstrate the efficiency of the CLMF model for AMR on the public dataset."
estimation of cascaded sparse channel for irs-assisted millimeter wave hybrid mimo system,"A promising strategy for next-generation wireless communication systems in pursuit of ultra-high information speed and extended coverage involves the synergistic integration of intelligent reflecting surfaces (IRS) with millimeter-wave multiple-input multiple-output (mmWave MIMO) systems. However, realizing the full potential of IRS-assisted mmWave MIMO systems necessitates precise channel state information (CSI). Existing CSI estimation methods for IRS-assisted mmWave hybrid (analog+digital) MIMO systems, such as orthogonal matching pursuit (OMP) and sparse Bayesian learning (SBL), require substantial number of pilots and exhibit high computational complexity due to their offline nature and requires matrix inversions. Consequently, these characteristics offer significant estimation delays and reduced spectral efficiency. To tackle these challenges, we propose an online variable step size zero attracting least mean square-based channel estimator to overcome the limitations of existing estimators. Moreover, we compare the accuracy of the proposed method with existing OMP, SBL, and oracle least squares (LSs) method, which is used for benchmarking purpose. Simulation results are presented to validate effectiveness of the suggested estimator in terms of accuracy, complexity, and pilot overhead requirements."
optimal frequency control for energy-efficient in-network distributed computation under delay constraints,"In-network distributed computation (INDC) is promising in future networks. This letter focuses on optimal frequency control for energy consumption minimization under application completion delay constraint. To design low-complexity optimal algorithms, we transform the application delay constraint to path delay constraints. Considering a special case of problems with a single path delay constraint (SPDC), a water-filling algorithm termed as WF-SPDC is proposed. When generalizing to problems with multiple intersected path delay constraints (MIPDC), we propose an ADMM-WF-MIPDC algorithm by utilizing the ADMM method and WF-SPDC. Nume- rical results also verify the optimality of our proposed algorithms."
turbulent single-scattering channel model for ultraviolet communications using equivalent scattering point approach,"None-line-of-sight (NLOS) ultraviolet (UV) communication has attracted increasing attention in recent years. The atmospheric turbulence will deteriorate the performance of NLOS UV communications. Existing works on the turbulent model of NLOS UV single-scattering channels only considered the narrow beam cases. In this letter, we propose a turbulent channel model using the equivalent scattering points (ESPs) approach to characterize the fluctuation effect on UV signals under large full-width beam divergence angles and field-of-view angles. An analytical turbulent scintillation index is derived considering the turbulent correlation between different ESPs and is verified by its numerical solutions. Numerical results demonstrate that the turbulent scintillation index will increase with the turbulent correlation distance. Besides, we demonstrate that a large common volume can mitigate the turbulent fluctuation effect on UV communications, which can be explained by an “equivalent spatial diversity effect” due to the large common volume."
security-reliability tradeoff in uav-carried active ris-assisted cooperative networks,"In this letter, we propose an unmanned aerial vehicle (UAV)-carried active reconfigurable intelligent surface (RIS)-assisted cooperative network (UARCN) with a source (S), a trustworthy user (U), and an untrustworthy user (E), which is bridged by multiple half-duplex decode-and-forward relays and an active RIS mounted on a hovering UAV. In the UARCN, both U, E, and relays receive the signal from S through the active RIS merely in the first time slot; then one out of the successful decoding relays is selected to further transmit information via the direct link and RIS in the second time slot. The outage probability and intercept probability are jointly analyzed to investigate the security and reliability tradeoff (SRT) of the system. Simulation results validate our theoretical analysis, revealing that the active RIS can bring greater improvement to the system SRT than passive or hybrid RIS, and its location can be further optimized."
ber analysis of multi-user noma networks in the presence of interference,"This letter considers a multi-user non-orthogonal multiple access (NOMA) system in the presence of arbitrary co- channel interference (CCI) signals. Taking into account the precise statistics of the self-interference signals of NOMA users, it derives a new unified expression for the bit error rate (BER) of an arbitrary number of users. The users may employ various modulation schemes and orders, including M-ary pulse amplitude modulation with arbitrary orders, M-ary quadrature amplitude modulation with arbitrary orders, or a combination of both with arbitrary orders. The newly derived expression is then applied to a multi-user NOMA in two different interference scenarios: 1) fixed located CCI, and 2) Poisson point process-based randomly located CCI. The preciseness of the BER expression for different number of users and modulation schemes/orders is verified via numerical and simulation results."
ergodic capacity optimization for rsma-based uowc systems over egg turbulence channel,"Underwater optical wireless communication (UOWC) systems encounter significant challenges from oceanic turbulence and pointing errors. This study investigates the performance of rate-splitting multiple access (RSMA)-enabled multi-user UOWC systems operating over an exponential-generalized gamma-distributed oceanic turbulence channel with pointing errors. An accurate analytical expression for the sum ergodic capacity is derived, and a particle swarm optimization-based alternative-search algorithm is developed to jointly optimize both transmit power allocation and the position of the source node for maximizing the sum ergodic capacity. The effectiveness of the proposed algorithm in maximizing system capacity over several benchmark schemes is verified via extensive simulations."
orthogonal space–time block code based over-the-air computation in backscatter sensor networks,"In backscatter sensor networks, performing over-the-air computation (AirComp) is challenging, because backscatter devices are impossible to accomplish channel estimation and precoding operations to offset the distortions caused by wireless channels. In this letter, we propose an orthogonal space-time block code based AirComp scheme for a monostatic backscatter AirComp network. To minimize the computation mean square error while satisfying energy harvesting constraints, we also propose a Rayleigh quotient based globally optimal power splitting ratios. Simulation results are provided to show that our proposed optimal power splitting ratios outperform the maximum, channel inversion, and random power splitting ratios."
hierarchical beamforming for broadcast channels,"For massive multi-input multi-output (mMIMO) cellular communications, the conventional discrete Fourier transform (DFT) based beamforming yields narrow beams of high directional gain, but it usually requires too many time slots for sweeping the beams to broadcast common messages. To reduce the time of beam sweeping while maintaining sufficient beamforming gain, this letter proposes a hierarchical beamforming (HierBF) scheme. By partitioning a large uniform rectangular array (URA) into multiple sub-URAs, first we apply the omnidirectional beamforming (OBF) to each sub-URA to transform it into a virtual high-power antenna, thus, the large URA is virtually transformed into a smaller array; second we apply the DFT codebook on the smaller virtual array to obtain wider beams, thus, the beam sweeping can be completed in fewer time slots. The HierBF scheme can accommodate to more flexible antenna array sizes than a similar technique termed array-size invariant (ASI). Besides, the HierBF scheme has a complexity of ${\mathcal{ O}}(1)$ , and can be implemented using an analog phase shifter network (PSN) with a coarse phase resolution."
a transformer and convolution-based learning framework for automatic modulation classification,"Automatic modulation classification (AMC) is a typical pattern classification task that is an intermediate process between signal detection and demodulation. Deep learning methods used in AMC, such as convolutional neural network (CNN) have their shortcomings. We propose a new parallel CNN transformer network (PCTNet), which not only possesses the advantages of transformer to capture long-range dependencies, but also utilizes the advantages of CNN to extract local information. PCTNet is a parallel design of CNN and transformer, with a delivery mechanism in the middle. Extensive simulation results show that our proposed PCTNet can achieve superior classification performance than traditional deep models."
neural self-corrected min-sum decoder for nr ldpc codes,"In this letter, a neural self-corrected min-sum (NSCMS) decoder is proposed for 5G new radio (NR) low-density parity-check (LDPC) codes. Training in real-time on a rapidly changing channel requires low latency and minimal resource utilization. Unfortunately, typical neural decoders for LDPC codes use large and deep neural networks proportional to the code length, leading to latency and resource problems. In the network of NSCMS similar to network model pruning, certain nodes meeting the self correction condition are deleted and excluded from learning. This reduces the computational complexity of learning, compared to conventional networks. Thus, the NSCMS decoder has high practicality in real-time training using machine learning. Furthermore, self-correction allows for more reliable message-based learning and significantly improves performance. Simulation results demonstrate that NSCMS decoders exhibit lower error rates than previously proposed min-sum decoders."
a three-level federated learning framework for csi fingerprint based indoor localization in multiple servers environment,"This letter develops a federated learning (FL) framework for indoor localization using channel state information (CSI) fingerprint, aiming to (a) design a FL framework for multiple servers which can protect data privacy, improve data transmission quality and enlarge the coverage area of global server (b) maximize localization performance under the given measurement data. To this end, we first propose a three-level FL framework where the FL is processed between client and intermediate server, intermediate server and intermediate server, intermediate server and global server, respectively. Then, the training accuracy based model aggregation is proposed for first and second level of FL. In order to accelerate the convergence, the inner production based aggregation rule is used for the last level FL processing. After the model aggregation, in order to protect data privacy, the obtained model parameters are sent to the given local client connected with the intermediate server. Experimental results illustrated that the proposed scheme has better localization performance than some existing approaches under two different scenarios."
fluid antenna for mobile edge computing,"In the evolving environment of mobile edge computing (MEC), optimizing system performance to meet the growing demand for low-latency computing services is a top priority. Integrating fluid antenna (FA) technology into MEC networks provides a new approach to address this challenge. This letter proposes an FA-enabled MEC scheme that aims to minimize the total system delay by leveraging the mobility of FA to enhance channel conditions and improve computational offloading efficiency. By establishing an optimization problem focusing on the joint optimization of computation offloading and antenna positioning, we introduce an alternating iterative algorithm based on the interior point method and particle swarm optimization (IPPSO). Numerical results demonstrate the advantages of our proposed scheme compared to traditional fixed antenna positions, showing significant improvements in transmission rates and reductions in delays. The proposed IPPSO algorithm exhibits robust convergence properties, further validating the effectiveness of our method."
novel approximations to the sum of nonnegative variables with application to mimo radar,"In this letter, novel approximations for the moment generating function (MGF) and the probability density function (PDF) of the sum of arbitrary nonnegative random variables are proposed in terms of convergent series involving elementary functions using the composite Gauss quadrature integration method and generated auxiliary random variables (RVs). Subsequently, two novel approximations for the noncoherent detection probability of the multiple-input multiple-output (MIMO) radar system with approximately orthogonal transmitted signals are deduced utilizing the PDF-based and MGF-based approaches. The accuracy of the proposed approximations is confirmed numerically by Monte Carlo simulations."
multi-agent reinforcement learning charging scheme for underwater rechargeable sensor networks,"Multiple underwater mobile chargers (UMCs) charging the sensor nodes (SNs) in underwater rechargeable sensor network (URSN) is very challenging due to the unique underwater environment, UMC moving characteristics and the cooperation among multiple UMCs. The existing studies have no address on multi-UMC cooperation and global balance of URSN charging efficiency. This letter proposes a multi-agent reinforcement learning scheme for multi-UMC charging underwater SNs (MARLCS). The URSNs charging effect indicators are designed, and the reward model aims to maximize underwater SNs survival rate and UMC energy efficiency, which is NP-hard and high-dimensional. Then a distributed actor-critic solution is defined to utilize the global information from UMCs and make effective multi-UMC charging decision. The experimental results show that MARLCS significantly outperforms state-of-the-art schemes, and reduces the number of dead underwater SNs as well as saves the energy of UMCs efficiently."
papr reduction for fbmc-oqam system with laplace-based linear companding transform,"The filter-bank multi-carrier (FBMC) with offset quadrature amplitude modulation (OQAM) is considered a promising waveform for 5G due to its favorable frequency-time localization and efficient spectrum utilization. However, the specific overlapping structure and multi-carrier nature of FBMC-OQAM waveforms result in an exceptionally high peak-to-average power ratio (PAPR). To address this issue, this letter introduces a linear companding transform scheme tailored for FBMC-OQAM waveforms to reduce the PAPR. Since, the unique modulation technique leads to a high probability of extreme amplitude occurrences in the FBMC-OQAM waveform, with the amplitude’s probability density function closely resembling a Laplace distribution rather than a Gaussian distribution. We derive the companding gain expression for the FBMC-OQAM signal and establish a parameter division criterion suitable for the FBMC-OQAM waveform under the assumption of a Laplace distribution. The simulation results reveal that while upholding optimal bit error rate performance, the proposed scheme provides at least $58\% $ and $20\% $ performance advantages in PAPR reduction capability compared to the Gaussian distribution-based linear nonsymmetrical transform and linear companding transform schemes, respectively."
a new method for ldpc blind recognition over a candidate set using kullback-leibler divergence,"Blind recognition plays a very important role in both applications such as grant-free access by Internet of Things (IoT) devices and non-cooperative communication scenarios. Therefore, it has received more and more attention in recent years. In this letter, a new scheme is proposed to resolve the problem of blind low-density parity-check (LDPC) encoder recognition over a known candidate set. First, we measure the relationship between the received vectors and the rows of the parity-check matrices in the candidate set, which can be represented by different distributions depending on whether the parity-check relationships are satisfied or not. Then, we classify the LDPC encoder over the candidate set by employing Kullback-Leibler (KL) divergence metric for measuring the distance between these two distributions. Simulations show that the proposed algorithm provides better recognition performance."
design of joint source-channel coding scheme based on spatially-coupled dp-ldpc codes,"In this letter, we propose a novel joint source-channel code (JSCC) called spatially-coupled double-protograph-based low-density parity-check (SC-DP-LDPC) code. The SC-DP-LDPC code consists of a source spatially-coupled protograph-based low-density parity-check (SC-P-LDPC) code and a channel SC-P-LDPC code. Moreover, the two corresponding protomatrices are connected by a spatially-coupled source-check-channel-variable (SC-SCCV) linking protomatrix. Theoretical and simulation results show that the SC-DP-LDPC codes outperform JSCC systems based on state-of-the-art double protograph-based LDPC block codes or concatenated spatially-coupled LDPC codes."
sorting-based soft-demapping algorithm for lora systems,"In low-complexity long-range (LoRa) systems, the prevailing decoding technique is based on hard-decision information due to the computationally intensive nature of the conventional maximum a posteriori probability in log-domain (Max-Log-MAP) soft demapper. In this letter, we propose a sorting-based soft-demapping (SSD) algorithm for LoRa systems. Our proposed algorithm reduces the complexity order of the soft-demapper from <inline-formula> <tex-math notation= LaTeX >$\mathcal {O}(M\log _{2} M)$ </tex-math></inline-formula> to <inline-formula> <tex-math notation= LaTeX >$\mathcal {O}(M)$ </tex-math></inline-formula>, where <inline-formula> <tex-math notation= LaTeX >$M=2^{\text {SF}}$ </tex-math></inline-formula> and SF represents the spreading factor, thus matching the complexity of hard decision. Importantly, this complexity reduction does not lead to any substantial performance degradation when compared to the Max-Log-MAP demapper. As a result, soft decoding can be employed in low-complexity LoRa systems to effectively enhance receiver sensitivity."
an exact analysis on matrix-based precoding for the common message in downlink rate splitting multiple access,"We propose a matrix-based precoding scheme for the common message in downlink rate splitting multiple access (RSMA), where a multi-antenna transmitter serves $K$ single-antenna users at a time. In the proposed precoding scheme, the matched filtering (MF) precodes the common message, while the private messages are preceded by zero-forcing (ZF). We derive the closed-form expression for the outage probability of the MF/ZF-based RSMA over Rayleigh fading channels. Moreover, we also derive an analytical expression for the ergodic sum rate. In the end, numerical results are presented to validate the correctness of the derived expressions, as well as demonstrate the advantage of our proposed scheme."
efficient key extraction for secure vehicular communication through otfs,"Vehicular communication is delay sensitive and demands high security. However, the time for key establishment between node pairs is limited due to the unique features of fast-moving and high dynamics in Vehicular ad hoc networks (VANETs). Moreover, under high-mobility scenarios, the communication performance of Orthogonal Frequency Division Multiplexing (OFDM) signals degrades significantly, while Orthogonal Time Frequency Space (OTFS) signals maintains better performance. Towards this end, considering the time for key establishment, we propose an efficient physical layer secret key generation (PLSKG) scheme utilizing OTFS channel state information (CSI). First, we preprocess the estimated CSI with a moving average coding (MAC) algorithm to improve channel reciprocity. Next, we adopt a bidirectional difference quantization (BDQ) for increased key bit generation and propose a one-way reconciliation protocol to remove bit mismatch. Results from extensive simulations have verified that our scheme achieves random 0-b disagreement keys with a high key generation rate and reduced time for key establishment compared to other schemes."
base station beamforming design in near-field xl-irs beam training,"Existing research on extremely large-scale intelligent reflecting surface (XL-IRS) beam training has widely assumed the far-field channel model for the base station (BS)-IRS link. However, this approach may cause degraded beam training performance in practice due to the near-field channel model of the BS-IRS link. To address this issue, we propose two efficient schemes to optimize BS beamforming for improving the XL-IRS beam training performance. Specifically, the first scheme aims to maximize total received signal power on the XL-IRS, which generalizes the existing angle based BS beamforming design and can be resolved using the singular value decomposition (SVD) method. The second scheme aims to maximize the <inline-formula> <tex-math notation= LaTeX >$\ell _{1}$ </tex-math></inline-formula>-norm of incident signals on the XL-IRS, which is shown to achieve the maximum received power at the user. To solve the non-convex <inline-formula> <tex-math notation= LaTeX >$\ell _{1}$ </tex-math></inline-formula>-norm maximization problem, we propose an efficient algorithm by using the alternating optimization (AO) technique. Numerical results show that the proposed AO based BS beamforming design outperforms the SVD/angle based BS beamforming in terms of success rate and achievable data rate."
continuous online learning-based csi feedback in massive mimo systems,"For massive multiple-input multiple-output (MIMO) systems, downlink channel state information (CSI) compression and feedback are crucial for enhancing system performance. Deep learning (DL)-based methods have been designed and proven to perform well in this task. However, the distribution of CSI in real-world communication systems may differ from the one observed during model training, which can undermine the effectiveness of DL-based methods due to their limited generalization ability. Several methods have been proposed to facilitate online training and enable network adaptation to unknown scenarios. Nevertheless, the knowledge learned from previous scenarios is often forgotten, leading to performance degradation when encountering a previous scenario again. In this letter, we propose a novel continuous learning-based CSI feedback approach, which can effectively address the challenge of catastrophic forgetting and ensure consistent high performances across all historical scenarios, thereby enhancing the generalization capability of the model."
multi-user grouping for noma enabled vlc system,"Driven by the rapid growth of wireless devices and their need for innovative technologies to facilitate a Gigabit-per-second (Gbps) connectivity, visible light communication (VLC) has arisen as a candidate solution. However, the rapid growth of wireless devices necessitates the use of multiple access (MA) techniques to support multi-user Gbps connectivity. In this work, we consider non-orthogonal multiple access (NOMA) as a candidate MA technique for the downlink VLC systems and focus on grouping multiple users so that they can share the same resources. For the same, we propose two multi-user grouping schemes, which exploit the principles of power domain NOMA by maximizing the channel gain differences across the users in a group. The analytical and empirical results corroborate that the proposed schemes can be utilized to group multiple users and improve the overall achievable sum rate."
a small-object detection based scheme for multiplexed frequency hopping recognition in complex electromagnetic interference,"A significant challenge in Frequency hopping (FH) communications is accurately identifying the target FH signals within the multiplexed spectrum. This letter proposes a recognition scheme that combines time-frequency analysis with deep learning to overcome the degradation of recognizing multiple FH signals amidst complex electromagnetic interference. The scheme utilizes the synchroextracting transform to obtain the spectrogram of the mixed signal by aggregating the energy, then employs RFRM-CenterNet with enhanced small-object detection capability to extract the features and to precisely identify FH signals. Simulation results demonstrate that the scheme improves the accuracy and robustness of multiplexing FH recognition."
traffic-aware optimal multi-beam resource allocation in 5g networks impaired by rain and foliage,"In this letter, we study a traffic-aware multi-beam optimal resource allocation strategy for fixed home users who are serviced through the utilization of simultaneous multiple beams generated by next-generation node B (gNB). The strategy takes into account the effects of rain and foliage attenuation. We propose a graphical methodology that is combined with a closed-form expression to compute the optimal coverage radius of gNB. Afterwards, the k-means clustering algorithm is utilized to determine an optimal location for the gNB. In this study, we also present an approach that employs non-linear programming (NLP) to allocate power and bandwidth among individual beams, with an objective of satisfying the traffic requirements of each user. From the results, it is evident that our proposed approach exhibits superior performance in scenarios characterized by rain and foliage attenuation, in comparison to alternatives relying on genetic algorithms and surrogate optimization. approaches."
fluid antenna system enhancing orthogonal and non-orthogonal multiple access,"Fluid antenna system (FAS) has recently emerged as a promising candidate for the sixth generation (6G) wireless networks. Unlike traditional antenna systems (TASs), FAS is a new wireless communication system where the so-called ‘fluid’ antenna (FA) can finely change its position within a given area. This unique ability allows FAS to harness additional diversity and multiplexing gains. In this letter, we investigate the applications of FAS in orthogonal multiple access (OMA) and non-orthogonal multiple access (NOMA) networks for performance enhancement. Specifically, we maximize the sum-rate of these multiple access schemes via optimal port selection and power allocation subject to per-user rate requirement. We then obtain the optimal variables in closed-form expressions. Our results reveal that FAS significantly improves the sum-rate of OMA and NOMA when compared to TAS. More interestingly, we discover that it is possible for FAS without channel state information at the transmitter (CSIT) to outperform optimal TAS with CSIT."
sum-rate maximization for fluid antenna enabled multiuser communications,"A novel multiuser communication system with fluid antennas (FAs) is proposed, where the antenna position optimization is exploited to enhance the downlink sum-rate. The joint optimization of the transmit beamforming vector and transmit FA positions is studied for a multiuser multiple-input single-input system. An efficient algorithm is proposed to tackle the formulated non-convex problem via capitalizing on fractional programming, alternating optimization, and gradient descent methods. To strike a better performance-complexity trade-off, a zero-forcing beamforming-based design is also proposed as an alternative. Numerical investigations are presented to verify the efficiency of the proposed algorithms and their superior performance compared with the benchmark relying on conventional fixed-position antennas (FPAs)."
pairing inspired covert communication in uplink noma systems against sic warden,"In this letter, we investigate the covert communication in uplink non-orthogonal multiple access (NOMA) system against a warden who can also execute successive interference cancellation (SIC). To alleviate the user interference at the legitimate receiver, we propose a novel pairing scheme based on double-threshold (DT) of covert communication channel gain. For the proposed scheme, the covertness constraint, the transmission outage probability from covert and public users to legitimate receiver are derived, which reveal the impacts of SIC and pairing threshold on the communication covertness and reliability. Simulation results are provided to prove our analysis and demonstrate the superiority of the proposed DT pairing scheme in terms of effective covert rate (ECR). In addition, numerical results show the impacts of pairing threshold and warden’s SIC on the covert communication design where the equal prior probabilities for covert user and the maximal transmit power for the public user are generally not optimal to maximize ECR."
